"CSO_LEA","p_age_12to17","p_age_18to54","p_age_55to64","p_age_65to70","p_age_71plus","p_edu_NoFormal","p_edu_Primary","p_edu_UpperSecondary","p_edu_Apprenticeship","p_edu_HonoursBachelor","p_edu_Postgraduate","p_health_VeryBad","p_health_Bad","p_health_Fair","p_health_Good","p_health_VeryGood","Weighted_Access_Initial_Vacc_Center","Access_Pharmacies","Access_GPs","Index22_rel","UNEMPM22","UNEMPF22"
"DUNGARVAN",0.111424223637491,0.513047398974243,0.156174265907682,0.124048920701122,0.0953051907794623,0.0419656447053707,0.133289845618613,0.301587301587302,0.15220700152207,0.210154381387258,0.160795825179387,0.00351666901111267,0.0149106766071177,0.0960285084634501,0.32062643597318,0.56491770994514,0.0375313505869068,17.3698580816036,6.27006159605688,-0.0816484706517913,8.37988826815642,6.9052102950408
"DÚN LAOGHAIRE",0.0894952973903828,0.520439793350113,0.15114584713207,0.117393032189694,0.12152602993774,0.021962337124177,0.0614669183664073,0.20341636355265,0.0755559648234265,0.282563653943552,0.355034762189788,0.00328222750903163,0.0131289100361265,0.0840162128821923,0.289893382676888,0.609679266895762,0.12886068462947,40.3111992083504,10.1018483426578,7.44378073866378,6.84449781284844,6.78230543318649
"EDENDERRY",0.124528878476113,0.562952022002648,0.142609758582052,0.0993175104410716,0.0705918304981155,0.0495677864098917,0.168180326075063,0.383958857643068,0.15329904803589,0.147499726447095,0.0974942553889922,0.00385250412768299,0.0186274924855002,0.102154862198891,0.333389780280259,0.541975360907667,0.432131129369655,5.58055119650626,4.17053805317188,-4.78407011017344,8.79787076741091,9.47775628626692
"ENNIS",0.110209550749991,0.552201585588268,0.147504373394871,0.105222019577921,0.0848624706889493,0.0302917257330448,0.097366261284787,0.323509662015967,0.129448630903529,0.230843840931135,0.188539879131538,0.00412266514445184,0.0168395014746456,0.100878444803856,0.327529889322297,0.550629499254749,5.77912553705471,32.3355575128908,9.91953236691414,1.14180784589143,9.2246613731901,8.34682945060421
"ENNISCORTHY",0.106052789957871,0.531940503825982,0.154371937064741,0.118777405210214,0.0888573639411916,0.0662702516373664,0.180110306790762,0.345398138572906,0.149086521889004,0.160720441227163,0.098414339882799,0.0044186386210926,0.017565001460707,0.109553023663453,0.32540899795501,0.543054338299737,3.29439596590846,23.7882707262724,6.44907902298168,-7.29299495747617,12.2478576137113,11.4383338756915
"ENNISTIMON",0.0963830661734484,0.489176599534183,0.172763392245513,0.14063570352103,0.101041238525825,0.0351216814159292,0.128180309734513,0.325774336283186,0.125553097345133,0.207549778761062,0.177820796460177,0.00364497904137051,0.0132434238503129,0.0973816900552822,0.348702994957779,0.537026912095255,0.862682369744201,5.23012714527829,7.19209456295234,0.348029307632131,7.99475753604194,7.70556376169375
"FERMOY",0.118237190970978,0.539982410996384,0.141005178984398,0.112927917657405,0.0878473013908342,0.0408681135225376,0.138430717863105,0.337562604340568,0.1489816360601,0.198397328881469,0.13575959933222,0.00312608544633553,0.0130921527239693,0.0856868036444278,0.322494455874102,0.575600502311166,0.0938510477609174,49.4601266900094,7.03878843781576,0.194646348683704,6.57920501272763,7.55087031135082
"FIRHOUSE-BOHERNABREENA",0.117880242019612,0.586897558940121,0.143473120522985,0.10042422977954,0.0513248487377425,0.0211230648123852,0.0706507478352139,0.287129362372081,0.108239307268433,0.278995014431908,0.233862503279979,0.00237247924080664,0.0109796132307098,0.0697950288283815,0.282987116885983,0.633865761814119,0.368055870717937,25.3983756175553,13.0254525350684,5.55823325595875,6.75960284825995,6.13930240139085
"GALWAY CITY CENTRAL",0.0544619126987702,0.641109959908104,0.117212487048966,0.106130906797603,0.0810847335465562,0.0357241000274801,0.0930658605844096,0.22964184299716,0.104882293670422,0.280937986626363,0.255747916094165,0.00310608474036317,0.017601146862058,0.105168843580758,0.351306148454922,0.522817776361899,0.119915364168994,26.9693456001939,10.2323035660343,3.91890215321447,11.0700636942675,8.85588558855886
"GALWAY CITY EAST",0.0952227094391876,0.651096238172167,0.113501038541426,0.0771290099238403,0.0630510039233787,0.0342159239231773,0.0814842438933433,0.284262539623345,0.139753869103114,0.252750326309901,0.207533097147119,0.00434228348338777,0.0168114094494463,0.103338379411999,0.355668871006294,0.519839056648873,0.865136674211488,19.6211210069323,7.19479546597367,2.46097651870242,10.1731058705469,8.93854748603352
"GALWAY CITY WEST",0.0994309962387887,0.595910888224515,0.134390973092873,0.093258752049378,0.077008390394445,0.0163145982648057,0.0387589588834402,0.214258770275368,0.0932666918144097,0.289230479064504,0.348170501697473,0.00288430289242768,0.0140965225869353,0.0802729931751706,0.304070523236919,0.598675658108547,0.0282296355126376,16.4750776358058,6.71654216866989,7.64846539306949,7.79279279279279,8.2999851785979
"GLENCULLEN-SANDYFORD",0.0973420871498915,0.635993011065813,0.114470270556467,0.0821729231746704,0.0700217080531583,0.0138358778625954,0.0474713740458015,0.206106870229008,0.0806774809160305,0.314837786259542,0.337070610687023,0.00201911717323595,0.00977338631725915,0.0643754698743422,0.282654924283106,0.641177102352057,0.633578954772307,34.5688287397809,18.504095499624,9.69189593660137,5.81785634370105,6.28603459320948
"GLENTIES",0.0971538832609744,0.444042450554752,0.179160636758321,0.148721659430777,0.130921369995176,0.0674478422406402,0.245212917976565,0.295417738401448,0.114889968562446,0.155949318853006,0.121082213965895,0.00575460998865879,0.019952114924182,0.134078212290503,0.319359852144327,0.520855210652329,0.0926161261027007,29.50457152382,9.87947476837075,-7.53391782794249,13.6135616675316,10.1466275659824
"GOREY",0.12114219786559,0.550166879558284,0.143063167003173,0.107503399398409,0.0781243561745437,0.0499671268902038,0.133382642998028,0.34335963182117,0.151545036160421,0.19017094017094,0.131574621959237,0.00368509212730318,0.0165829145728643,0.0967169179229481,0.313333333333333,0.569681742043551,3.90520046920238,30.7136352537891,4.31028742083013,-2.56690826455827,9.90673052684648,9.45644080416977
"GORT-KINVARA",0.122987765614939,0.547179156966665,0.150725642676705,0.105205805141414,0.0739016296002774,0.0325661350396333,0.0967433864960367,0.264349154808519,0.10753509693439,0.252888931334161,0.24591729538726,0.00259698100957636,0.00900827787696802,0.0770167180652492,0.300641129686739,0.610736893361467,0.689928030422076,14.1846069805481,6.08802462980404,6.49397689842376,5.39826903329911,5.11843630942521
"GRAIGUECULLEN-PORTARLINGTON",0.132041441214714,0.568558365840359,0.14001090558282,0.0953819051214295,0.0640073822406778,0.0447604002106372,0.120677549587502,0.339301386694752,0.149201334035457,0.20502018606284,0.141039143408812,0.00304752773592658,0.0143815915627996,0.0881043692644843,0.314991097109985,0.579475414326804,2.16739340551215,22.1681463728147,7.74605473227653,-0.241128057659664,7.918105574741,7.46449078271381
"GRANARD",0.11505400044082,0.51091029314525,0.151752259202116,0.12938064800529,0.0929027992065241,0.0639114724480578,0.176377597109304,0.341011743450768,0.152439024390244,0.161472448057814,0.104787714543812,0.00360710321864594,0.0154458009618942,0.0994265630780614,0.314742878283389,0.56677765445801,0.630386219557657,5.05132459181859,2.72088281037054,-5.0825497970255,8.53976531942634,7.89022298456261
"GREYSTONES",0.123106779732523,0.559633801628486,0.138379108129773,0.100535797156478,0.0783445133527402,0.0184842883548983,0.0624447480511131,0.239813549787029,0.106164108334003,0.291891023065177,0.281202282407779,0.00281680464429253,0.0121603517570678,0.0689086599567174,0.274260588780873,0.641853594861049,2.45758412345428,23.7922958700443,6.65352997707362,7.91459415790621,5.69819229761593,6.03843947217441
"HOWTH-MALAHIDE",0.102774997725412,0.541861523064325,0.140151032663088,0.112728596124102,0.102483850423073,0.016849792308723,0.0641163071151012,0.275525927911028,0.0928580999598017,0.282225646522846,0.2684242261825,0.00226819089094538,0.0108419524587189,0.0734137785035989,0.292551261114135,0.620924817032601,1.32108978811909,62.3737631195761,25.0970478358613,6.39349661306195,6.28888134826377,6.74664522911385
"Ireland",0.106352433292039,0.559179815969365,0.143004909670401,0.108770890515608,0.0826919505525876,0.0400431962037789,0.123764907813941,0.302234497055879,0.125081781133979,0.221953504962046,0.186922112830376,0.00350726680777916,0.0151085466072092,0.0926417779758304,0.317977267213833,0.570765141395348,NA,NA,NA,NA,NA,NA
"KANTURK",0.102138555645123,0.505097444165205,0.154677794110674,0.138223718526246,0.0998624875527526,0.0532751091703057,0.163609898107715,0.340805434255216,0.153032508491024,0.181174187287724,0.108102862688016,0.00345457433290978,0.0139771283354511,0.0913675349428208,0.328502223634053,0.562698538754765,0.0353250433435356,30.2622580085365,8.90276970839203,-2.09519669906029,6.63972286374134,6.81652046783626
"KELLS",0.115637951450562,0.523201598579041,0.160820011841326,0.115563943161634,0.0847764949674363,0.0523329600597238,0.145427398282941,0.353415453527436,0.140873460246361,0.182456140350877,0.125494587532661,0.00320926186976995,0.0137668336282655,0.0910890495186107,0.318166821631025,0.573768033352329,1.54937016649919,19.1912729030319,7.8387064251116,-2.82728345279091,7.8782646233542,8.75713897198803
"KENMARE",0.0982547444927991,0.474494145093993,0.167481717439096,0.151240522230697,0.108528870743416,0.0485623003194888,0.152259242355089,0.323505248744865,0.141670470104975,0.188041989958923,0.145960748516659,0.00282212858081725,0.0128348861483744,0.0966482390690842,0.335137433795956,0.552557312405768,0.0336086046544525,8.64635041457846,8.27440719145696,-1.04253321671653,8.20972242620062,8.8933804951996
"KILDARE",0.12173156406352,0.600826626060474,0.122819229932565,0.0922775723297803,0.0623450076136611,0.0499726427138428,0.136786430786066,0.35673901149006,0.140798832755791,0.182017143899325,0.133685938354915,0.00383210371749874,0.0137884105723086,0.0910035097772366,0.318888331781391,0.572487644151565,0.301145718951428,29.7756620114237,5.62072357830085,-1.8725848135639,8.50635459921983,8.73498442829601
"KILKENNY",0.102125868238266,0.555588297200589,0.147716270258893,0.110755630393601,0.0838139339086508,0.0378274332580132,0.103690685413005,0.296593857226546,0.128964766926103,0.242530755711775,0.190392501464558,0.00373281648182046,0.0163669645741359,0.0969455511288181,0.324683248986038,0.558271418829188,1.19339075358176,32.5914845102358,3.66566734865797,-0.34986385937854,10.9579965549225,8.53067047075606
"KILLALOE",0.125556951902205,0.510682051867931,0.16554324231692,0.116302981834799,0.0819147720781446,0.0315927515498331,0.108130662851693,0.307105388650453,0.126490224129709,0.235693848354793,0.190987124463519,0.00300797112347721,0.0119316187897929,0.0822178773750439,0.309470095753747,0.593372436957939,1.07489520083767,12.1204204815005,5.12246282895177,2.87695048692079,7.10908772544213,6.57314629258517
"KILLARNEY",0.104575426182052,0.546759408169829,0.150209070440656,0.113179478932133,0.0852766162753297,0.0361994698475812,0.121272365805169,0.329937044400265,0.150016567263088,0.212226640159046,0.150347912524851,0.00283489309379055,0.0119543684677915,0.0848418607828404,0.331784957988934,0.568583919666644,0.0396644540892712,25.2338686972719,7.95591825988521,1.71205409131255,7.09715639810427,7.79429489754922
"KILLINEY-SHANKILL",0.0988906195365396,0.530563590705363,0.151149114720748,0.11554722019136,0.10384945484599,0.0262584565990139,0.0973512211902305,0.265336543974315,0.0980392156862745,0.258915262011237,0.254099300538929,0.00356966049141457,0.0133666849058079,0.0844993355741421,0.304671825738034,0.593892493290602,0.41123561565819,44.3433575795451,15.7492144526293,3.33487735022537,7.92622133599202,7.08934969058734
"KILMUCKRIDGE",0.117735952740761,0.513806841599121,0.169116636900673,0.119521912350598,0.0798186564088474,0.0552121961269056,0.151215492377421,0.34761708556517,0.143112209861283,0.189809092157671,0.113033923911551,0.00329451860266969,0.0149957398466345,0.0980403294518603,0.313717693836978,0.569951718261857,0.872504335070687,6.10233721991387,3.47234013863517,-1.83152647376656,7.4535472972973,7.22307299642675
"KILRUSH",0.109404458245536,0.456970167461462,0.174337362759233,0.15049351225463,0.108794499279139,0.0486255612747782,0.170956083671011,0.352863870331837,0.14554813273464,0.167780089803965,0.11422626218377,0.00347989654361627,0.0166470726545968,0.108958382318364,0.349870679520339,0.521043968963085,1.19260679626554,17.502600462742,8.96803106942814,-4.62278169789581,9.86947970677633,7.83590188843065
"KIMMAGE-RATHMINES",0.0677573417335637,0.626013616502388,0.128442231480541,0.0988314195711818,0.078955390712326,0.0298507462686567,0.104010070131271,0.182197446502428,0.0728286279446143,0.289875921596835,0.321237187556195,0.00390838029449191,0.016415197236866,0.0945282675877113,0.305217233230322,0.579930921650609,0.82141205405088,59.6297325503404,23.3969471064294,6.6601497943802,7.98835151030663,6.37563574715428
"KINNEGAD",0.125408763897973,0.539132330499237,0.155384783082625,0.102844996729889,0.0772291257902769,0.0538336052202284,0.139827546026567,0.35131670939175,0.149382428338383,0.182941039384759,0.122698671638313,0.00302101181350888,0.0148796104247452,0.0945982505185319,0.323789340788168,0.563711786455045,0.113228974491416,15.1581073043712,5.31365975507509,-1.71992524109637,7.51795690343176,8.89066880256308
"LAYTOWN-BETTYSTOWN",0.132922761098281,0.596292019502181,0.125320759558635,0.0842635360533744,0.0612009237875289,0.0349640963693712,0.114757398832293,0.327159251056976,0.134957385410375,0.217300852291792,0.170861016039192,0.00300693909020817,0.0130814700591108,0.0791313287072732,0.314957594448728,0.58982266769468,0.695549211997745,37.2861911538312,11.6083703031564,1.7742078297968,7.94104099493321,8.16035145524437
"LEIXLIP",0.0981826408264837,0.554106025186638,0.132342960561044,0.143578915617223,0.0717894578086117,0.0216107189165826,0.0835614464774528,0.2885751332661,0.116121596311771,0.272439129808385,0.217691975219709,0.0027875859505668,0.0131326271448925,0.0823267050734064,0.307253918106919,0.594499163724215,0.057843109404647,8.86760155040948,3.66927227449038,4.85027183955694,6.45446507515473,6.11770779556015
"LETTERKENNY",0.119052407191409,0.584281864618107,0.135462333588063,0.0925873788360214,0.0686160157663999,0.0474393963718093,0.137582276448868,0.293466045914272,0.111334082517258,0.224995986514689,0.185182212233103,0.00460602072709327,0.0167132752097384,0.0987333443000494,0.316992926468169,0.56295443329495,3.09386541440534,26.8521131957625,6.2310378315828,-0.813279167652121,11.4233353695785,9.24415443175639
"LIFFORD-STRANORLAR",0.116990982439487,0.523398196487898,0.148410061699098,0.121831988609397,0.0893687707641196,0.088974148168448,0.223805608842605,0.31588563076642,0.124965744039463,0.154471544715447,0.0918973234676167,0.00535610324083058,0.0194449835047545,0.119153890937318,0.333203958858917,0.52284106345818,0.565799249548534,14.6860891437792,3.34393586073244,-9.85900775322669,13.4415186772811,10.7136437174187
"LIMERICK CITY EAST",0.103743917375617,0.58730841802112,0.131881227448774,0.10271773312589,0.0743487040286007,0.0399030135088327,0.118877727745064,0.289573952199515,0.106546588153793,0.247038448216141,0.198060270176654,0.00392950014446691,0.0175093903496099,0.0953770586535683,0.322536839063854,0.5606472117885,1.43135398844294,32.5236880837954,21.4338745500073,0.769836735785014,10.6118739903069,7.92920353982301
"LIMERICK CITY NORTH",0.0908554572271386,0.550026028110359,0.145340968245705,0.116571230262016,0.0972063161547805,0.0402045745134252,0.162665151299901,0.343514703793152,0.124378462849837,0.186532177866174,0.142704929677511,0.00557431356310123,0.0245906861183666,0.124291265846977,0.354271516850354,0.491272217621201,0.653492771319156,14.9023809178093,10.511131769165,-7.42036891350885,13.5171637591446,11.8211276733636
"LIMERICK CITY WEST",0.0909509101662614,0.62505750147861,0.12650325294079,0.0912466320562529,0.0662417033580864,0.0300111669458403,0.0933835845896147,0.271705750977108,0.119905080960357,0.273659966499162,0.211334450027917,0.00404785999166617,0.0186320614322281,0.0963152568605274,0.327579022560867,0.553425799154712,0.998930692661392,19.0418817703594,14.6132850635169,3.57139852520002,9.40815187046343,8.35335226031885
"LISMORE",0.108778418361797,0.48852387686283,0.172848906776895,0.125856630044599,0.103992167953878,0.0440753045404208,0.16766334440753,0.333111849390919,0.158582502768549,0.178294573643411,0.118272425249169,0.00371208691715708,0.0120416478044364,0.0893617021276596,0.332820280669986,0.562064282480761,0.0645455556888708,1.93130498633563,7.11983682835443,-1.42620451753147,7.06840390879479,6.54284508231321
"LISTOWEL",0.101798410706817,0.473316603931409,0.163989962358846,0.148138854035968,0.112756168966959,0.0517167930476272,0.175939337138962,0.354264292408622,0.138536252875522,0.166567265911221,0.112976058618045,0.00334719188217884,0.0160312874356987,0.103692481150025,0.345113099852019,0.531815939680079,0.888241740981331,32.5974744753497,9.5817852228237,-4.88047038111048,9.77082475641553,8.34200485605272
"LONGFORD",0.119914661958361,0.54071948797175,0.138747884940778,0.111675126903553,0.0889428382255573,0.0690862782553327,0.159184972938555,0.337312957656797,0.172397325692455,0.158070678127985,0.103947787328876,0.00576014497443531,0.0234289042780403,0.122775224904537,0.344379004595172,0.503656721247816,2.70257926964494,32.8925506260011,11.6031699305431,-8.46390703691044,15.1005917159763,13.2592190889371
"LOUGHREA",0.112964253709051,0.525191675794085,0.150303694115304,0.116150552623718,0.0953898237578413,0.0358624777711915,0.145524599881446,0.333926101560956,0.128729500098795,0.204603833234539,0.151353487453073,0.00270765641922852,0.0126635007914688,0.0968091310505707,0.320669832541865,0.567149879196867,0.200818010684884,18.4057076316178,7.48656577215178,1.06766908717886,6.93474962063733,6.79251940719831
"LUCAN",0.137043189368771,0.653559563360228,0.112743236829616,0.0609634551495017,0.0356905552918842,0.0257778220981252,0.0608296769046669,0.280165536497806,0.119664938173115,0.276625448743518,0.236936577582768,0.00219268976299883,0.0110587831525159,0.0661810971075562,0.310828074055713,0.609739355921216,0.220529096667539,16.1396737444575,8.22474342980081,6.64494024641857,6.16640946502058,7.50416093783921
"MACROOM",0.115300335137922,0.534061613817994,0.154840164990977,0.115558133539572,0.0802397525135344,0.0294501763092595,0.0997779809324801,0.297766749379653,0.1394802141831,0.247681859736189,0.185843019459318,0.00191863932173507,0.0088153698566206,0.0672560864943348,0.291529466670124,0.630480437657186,0.443250540544657,49.4536144066253,13.2202396641101,4.99116187036018,4.57704067451126,5
"MALLOW",0.122994652406417,0.544117647058823,0.139361529735861,0.107235456165937,0.0862907146329606,0.0358552067249957,0.120518099159376,0.332475553268142,0.15654486189741,0.206296105678504,0.148310173271573,0.00243155019652255,0.0130237825594564,0.0908000799413763,0.315735127573113,0.578009459729532,0.0672633687278304,21.2672663888706,10.8298044733534,0.324586579879901,7.08720784116612,7.46690465565968
"MANORHAMILTON",0.112834679133022,0.490862728431789,0.162770930726732,0.132065448363791,0.101466213344666,0.0652690728333694,0.140263669764426,0.299546142208775,0.141128160795332,0.196671709531014,0.157121244867085,0.00230741924032658,0.0166844160454384,0.108803691870785,0.329783457578985,0.542421015264466,0.287391161340383,9.09377669446897,3.3349453309416,-2.49038135501582,10.2202339986235,8.86935677187375
"MAYNOOTH",0.11971697036558,0.631985392018869,0.118005097576749,0.0775288165252787,0.0527637235135238,0.0193878329898481,0.0648805434699641,0.23486756736127,0.0957178841309824,0.292878406228532,0.292267765819403,0.00178923426838514,0.00970432145564821,0.067778620166793,0.286004548900682,0.634723275208491,0.165795033729606,24.6052301183866,11.3898329362222,8.78818523111678,5.44046871730488,5.87076923076923
"MIDLETON",0.125006431695395,0.55955749935683,0.136197581682532,0.101903781836892,0.0773347054283509,0.0324014567266495,0.104327335047129,0.318926735218509,0.153384747215081,0.220062125107112,0.170897600685518,0.00313820929934674,0.0116775543315828,0.0836428845907519,0.312881601981128,0.588659749797191,0.0846567435989977,36.6564463489638,15.1685991193083,2.68769030545212,6.77926158680283,6.55543398978848
"MILFORD",0.110652211323352,0.49406298399587,0.155480984340045,0.132163138874548,0.107640681466185,0.0561835106382979,0.192154255319149,0.295212765957447,0.120844414893617,0.188663563829787,0.146941489361702,0.0035610465116279,0.0130813953488372,0.096875,0.328488372093023,0.557994186046512,0.672488690633035,8.95674099036554,5.7119745068656,-3.90814546119197,11.1454239191465,7.59534583063995
"MOATE",0.11553488372093,0.519441860465116,0.156899224806202,0.120124031007752,0.088,0.0483558994197292,0.142101869761444,0.336041263700838,0.127659574468085,0.20180528691167,0.144036105738233,0.00320310859063222,0.0125498844780508,0.0893719806763285,0.316950220541903,0.577924805713085,2.33621290098817,8.94557235812391,6.48310109718227,-0.627076617224811,7.75700934579439,7.5801749271137
"MONAGHAN",0.11381360091618,0.520477722637291,0.159240879096908,0.119757866608496,0.0867099307411245,0.0710005652911249,0.157377049180328,0.315771622385529,0.151950254381006,0.186433013001696,0.117467495760317,0.00277305662402719,0.0122551212094105,0.0912872349941855,0.321316754629215,0.572367832543161,0.616860527667316,26.371339542617,5.48695174008606,-3.4121015736847,8.14390842191333,8.31435079726652
"MUINEBEAG",0.107145563385618,0.519057361521558,0.158445101159354,0.124801091157081,0.0905508827763886,0.0333282372725883,0.179024613973399,0.315242317688427,0.149059776792539,0.192478214340315,0.130866839932732,0.00280269058295964,0.0137020428500249,0.096537120079721,0.311410064773293,0.575548081714001,1.91061237826557,11.8464423119459,4.51135872273951,-2.29930949344214,7.8976890284945,6.93185141854343
"MULLINGAR",0.109548245212132,0.572161642078255,0.137175845322093,0.103729496930267,0.0773847704572528,0.0473511486169714,0.112611345522738,0.324988279418659,0.141397093295827,0.212283169245195,0.161368963900609,0.00262022194821208,0.0149121454993835,0.0956381011097411,0.326525893958076,0.560303637484587,0.0271379665891813,27.5585309338522,10.1776674365627,-2.06425994202051,11.5288220551378,10.1769218725536
"NAAS",0.10943438722937,0.606069990709198,0.136631098848504,0.0884596976266224,0.0594048255863059,0.0222560809707787,0.064918104151929,0.269848179789955,0.111606899929259,0.286336181095935,0.245034554062143,0.00245722401316531,0.0108884330124665,0.0706057395342546,0.299600982889605,0.616447620550508,3.32362750711574,30.2854208025168,13.8064636403992,7.39899205811477,6.07414374167255,6.24377884354357
"NAVAN",0.130943672275055,0.607102480547982,0.121766309769236,0.0817317284032719,0.0584558090044557,0.0452370901927677,0.112002251301534,0.35232869002392,0.154847333614746,0.190938511326861,0.144646123540172,0.00393311036789297,0.013752508361204,0.0862341137123746,0.323157190635452,0.572923076923077,2.14290414831718,27.8095890135897,6.04378313329912,-1.30178272379669,9.60324191876355,9.85389058783554
"NENAGH",0.107432651736449,0.520610191496267,0.153900248836958,0.119712214648924,0.0983446932814021,0.0413800515907137,0.134673258813414,0.341680997420464,0.147463456577816,0.192390369733448,0.142411865864144,0.00391292614914095,0.0155617522712962,0.100791580462355,0.331969056400108,0.5477646847171,2.77325186597281,19.227575943037,7.31922485030644,-0.57388004323579,8.00200467758102,7.04390243902439
"NEW ROSS",0.111936539914379,0.513892386468564,0.156257869554268,0.124276001007303,0.0936372030554856,0.0534754797441365,0.17091684434968,0.342089552238806,0.150874200426439,0.177057569296375,0.105586353944563,0.00309358081979891,0.0163116079589397,0.100857765590944,0.32046684946917,0.559270196161147,0.471459955857946,16.3166318951542,6.45497500802126,-5.23418358907291,10.5564968069855,10.6991358994501
"NEWBRIDGE",0.128117875250961,0.584033756422908,0.136046551196107,0.0878619797869806,0.0639398373430428,0.035957713172903,0.103491445263597,0.333147864793434,0.13478926137154,0.212129642509389,0.180484072889136,0.00290202862962859,0.0147891843625303,0.0844936797164941,0.307782459469264,0.590032647822083,1.172280193556,27.6872353239975,8.6640796010968,1.46428626410645,7.71448454120688,8.3256351039261
"NEWCASTLE WEST",0.100232899163288,0.506340032778401,0.156387475200552,0.134563961010955,0.102475631846804,0.0497936243084219,0.185825941863529,0.341090717484851,0.141389303591815,0.174321594801089,0.107578817950294,0.00278790478232897,0.0132246765315605,0.0980413181785689,0.344806633783687,0.541139466723854,0.0474061274069737,35.0689082582664,9.68302328226567,-2.88180822320237,7.32031353793012,7.42155072223145
"NEWPORT",0.127577693871624,0.525704327621261,0.154371187917514,0.11167586407203,0.0806709265175719,0.0347305389221557,0.106437125748503,0.312724550898204,0.12125748502994,0.231437125748503,0.193413173652695,0.00382637809398541,0.0148272151141935,0.0844792538562717,0.293973454501973,0.602893698433576,1.49096843073417,14.9836300500582,6.98077924903205,3.69590805856585,5.93886462882096,5.32712697181278
"NORTH INNER CITY",0.0590592452319762,0.766654267550385,0.0908967942648451,0.0543419450831868,0.0290477478696064,0.0461473490229201,0.107382808000921,0.209889814565977,0.0913348946135831,0.258647828924636,0.286597304871962,0.00467655354380857,0.0211627695387135,0.0982622145391684,0.348885451733236,0.527013010645073,0.777932639567707,53.1363836587474,20.1626165291182,3.5638231975264,11.6878503197284,10.4590100165321
"ONGAR",0.140250611246944,0.670507334963325,0.109596577017115,0.0611246943765281,0.018520782396088,0.0294621445700582,0.0752312435765673,0.334361082562521,0.144227475162727,0.226652963343611,0.190065090784515,0.00233459169481422,0.0109030399364196,0.0730180806675939,0.324930458970793,0.588813828730379,0.0894136043776096,10.57330430554,4.55332324012974,3.05742493297214,7.29099157485418,8.83725270623367
"PALMERSTOWN-FONTHILL",0.113094899641781,0.532609313697618,0.156365497242281,0.126855063399102,0.0710752260192187,0.0838569633268594,0.228607334628127,0.349480178224609,0.134925168513652,0.114932023306295,0.088198332000457,0.00595001983339944,0.0244446648155494,0.114587465291551,0.34158072193574,0.51343712812376,0.330870217580178,15.3987751014874,7.25636580974456,-12.5749546338315,12.9649499284692,11.8365711996796
"PEMBROKE",0.0613039074577536,0.632603017218402,0.117357001972387,0.0947278639586332,0.0940082093928248,0.0097354886113152,0.0256245407788391,0.114391991182954,0.041100293901543,0.360442689199118,0.448704996326231,0.0028175976272862,0.0107760751359367,0.0652001977261493,0.27071181413742,0.650494315373208,1.09715292412658,54.5662826459648,20.7051176660916,12.3925466840954,5.79945399542537,5.22748519788096
"PILTOWN",0.117240610721052,0.540566142873064,0.14270589546417,0.108436420372228,0.0910509305694862,0.0421211417962404,0.116384311905314,0.341262473891854,0.149338593641216,0.213622650266883,0.137270828498492,0.00336455396926434,0.011230335546058,0.0869327998545058,0.310130035464218,0.588342275165954,0.93443205425884,19.6836250951862,7.55346845731192,-0.517586945455847,8.05280528052805,6.94698354661792
"PORTLAOISE",0.123979324293955,0.593902164956177,0.131657802082553,0.0906434938946738,0.0598172147726421,0.0412338181237015,0.108438548825316,0.355521815566565,0.153667891961004,0.201214639603644,0.13992328591977,0.00358322427868137,0.0167944164018196,0.0938493176294635,0.330716021686296,0.555057020003739,2.50946470718814,15.789515691619,9.160227512352,-2.30913960626603,10.5948762483717,10.3968469692851
"PORTLAW-KILMACTHOMAS",0.118479524167635,0.505776987762357,0.161482190469679,0.124290695289533,0.0899706023107951,0.0389287686361126,0.151987852015461,0.321093318608504,0.132523467697405,0.211761457758145,0.143705135284373,0.00256911477240994,0.0120636693660988,0.0845573862049707,0.307456017872103,0.593353811784418,2.15392234843429,14.1471730464526,5.45691274574752,1.17730485543058,6.11145639113321,5.95298926928973
"RATHFARNHAM-TEMPLEOGUE",0.0855762272695441,0.476668456313173,0.161908541282476,0.147995984966969,0.127850790167838,0.0202350129456284,0.0955984863572993,0.253216490738897,0.0901812387970524,0.276877116112328,0.263891655048795,0.00261460693742374,0.0125501132996339,0.0815951039064164,0.297290492514477,0.605949683342049,0.478760847471045,50.4859678645884,19.7536804250594,5.35702000759484,5.24410904050516,5.01583069488419
"RATOATH",0.121933357744416,0.583702273559469,0.143870044272827,0.0927399221064545,0.0577544023168337,0.0245637141916365,0.0711228185709582,0.296674349687191,0.117550214027,0.26460322686862,0.225485676654593,0.00172959740294297,0.0091003432585615,0.0633032649477129,0.284345813043825,0.641520981346957,3.40417571212246,33.9596957551479,12.3483473472138,6.93460961521672,5.18876697042961,5.62513496005183
"ROSCOMMON",0.10472819216182,0.497446270543616,0.155802781289507,0.130821744627054,0.111201011378003,0.0568807339449541,0.14638124362895,0.35769622833843,0.140672782874618,0.174413863404689,0.123955147808359,0.00400810240055165,0.0180149118648451,0.107313709434125,0.331853639615567,0.538809636684911,2.97277684923104,23.4193675270532,10.2548047841321,-3.75040586275412,9.54847062631494,8.10919309514251
